Real,Imaginary
0.007521, 0.175064
-0.045484, -0.046476
-0.085296, -0.202739
-0.028519, -0.149605
0.121058, 0.071348
0.257208, 0.266163
0.273146, 0.277366
0.175398, 0.135998
0.082630, 0.019272
0.105774, 0.060085
0.236499, 0.208717
0.360426, 0.287621
0.372693, 0.175618
0.266534, -0.070746
0.109360, -0.273862
-0.043561, -0.297805
-0.184074, -0.151098
-0.300778, 0.052587
-0.328526, 0.206946
-0.189317, 0.278072
0.103408, 0.283018
0.404237, 0.242787
0.534190, 0.174334
0.436861, 0.111115
0.229995, 0.097668
0.088777, 0.146636
0.076098, 0.212388
